tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0137523,movie,Fight Club,Fight Club,0,1999,\N,139,Drama,8.8,2341290
tt0137799,movie,Ground Control,Ground Control,0,1998,\N,93,"Action,Adventure,Drama",5.7,2726
tt0138074,movie,Santa and the Ice Cream Bunny,Santa and the Ice Cream Bunny,0,1972,\N,96,"Family,Fantasy",1.3,1659
tt0138078,movie,Scary Movie,Scary Movie,0,1991,\N,82,"Comedy,Horror,Thriller",4.9,1070
tt0138097,movie,Shakespeare in Love,Shakespeare in Love,0,1998,\N,123,"Comedy,Drama,History",7.1,234982
tt0138304,movie,The Astronaut's Wife,The Astronaut's Wife,0,1999,\N,109,"Drama,Sci-Fi,Thriller",5.4,57562
tt0138393,movie,The Decline of Western Civilization Part III,The Decline of Western Civilization Part III,0,1998,\N,86,"Documentary,Music",7.2,1605
tt0138414,movie,Edge of Seventeen,Edge of Seventeen,0,1998,\N,99,"Comedy,Drama,Romance",6.8,7132
tt0138467,movie,Girl,Girl,0,1998,\N,99,"Comedy,Drama,Music",5.7,3131
tt0138487,movie,Head On,Head On,0,1998,\N,104,"Drama,Romance",6.5,4635
tt0138510,movie,Idle Hands,Idle Hands,0,1999,\N,92,"Comedy,Fantasy,Horror",6.2,46961
tt0138524,movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,\N,100,"Comedy,Crime,Romance",6.3,102123
tt0138537,movie,Man of the Century,Man of the Century,0,1999,\N,77,"Comedy,Romance",7.0,1272
tt0138541,movie,Judas Kiss,Judas Kiss,0,1998,\N,98,"Crime,Drama,Thriller",6.1,4195
tt0138545,movie,The Juniper Tree,The Juniper Tree,0,1990,\N,78,"Drama,Fantasy",6.8,2612
tt0138563,movie,Kurt & Courtney,Kurt & Courtney,0,1998,\N,95,"Biography,Crime,Documentary",6.1,7366
tt0138587,movie,The Lucky Guy,Hang wan yat tiu lung,0,1998,\N,100,"Comedy,Drama,Romance",6.1,1246
tt0138590,movie,Twice Upon a Yesterday,The Man with Rain in His Shoes,0,1998,\N,91,"Comedy,Drama,Fantasy",6.1,2802
tt0138681,movie,The Opportunists,The Opportunists,0,1999,\N,90,"Comedy,Crime,Drama",5.7,1304
tt0138703,movie,Phantasm IV: Oblivion,Phantasm IV: Oblivion,0,1998,\N,90,"Fantasy,Horror,Sci-Fi",5.5,8482
tt0138704,movie,Pi,Pi,0,1998,\N,84,"Drama,Horror,Mystery",7.3,186916
tt0138749,movie,The Road to El Dorado,The Road to El Dorado,0,2000,\N,89,"Adventure,Animation,Comedy",6.9,108166
tt0138874,movie,Three Seasons,Ba mùa,0,1999,\N,104,Drama,7.2,3310
tt0138946,movie,The Yards,The Yards,0,2000,\N,115,"Crime,Drama,Romance",6.4,23190
tt0138987,movie,20 Dates,20 Dates,0,1998,\N,87,"Biography,Comedy,Romance",5.6,1789
tt0139076,movie,Bone Daddy,Bone Daddy,0,1998,\N,90,"Crime,Horror,Thriller",5.2,1535
tt0139134,movie,Cruel Intentions,Cruel Intentions,0,1999,\N,97,"Drama,Romance",6.8,206269
tt0139151,movie,Inferno,Desert Heat,0,1999,\N,95,"Action,Comedy,Drama",5.2,10751
tt0139239,movie,Go,Go,0,1999,\N,102,"Comedy,Crime",7.2,75623
tt0139362,movie,High Art,High Art,0,1998,\N,101,"Drama,Romance",6.6,11143
tt0139388,movie,It Had to Be You,It Had to Be You,0,2000,\N,96,"Comedy,Romance",5.6,2563
tt0139414,movie,Lake Placid,Lake Placid,0,1999,\N,82,"Action,Comedy,Horror",5.8,65901
tt0139426,movie,Lighthouse,Lighthouse,0,1999,\N,95,"Horror,Thriller",4.8,1322
tt0139462,movie,Message in a Bottle,Message in a Bottle,0,1999,\N,126,"Drama,Romance",6.2,40521
tt0139465,movie,The Minion,The Minion,0,1998,\N,95,"Action,Fantasy,Horror",3.9,2093
tt0139500,movie,In Vanda's Room,No Quarto da Vanda,0,2000,\N,171,Drama,7.0,1741
tt0139564,movie,See the Sea,Regarde la mer,0,1997,\N,52,"Drama,Thriller",6.8,2366
tt0139615,movie,Slam,Slam,0,1998,\N,100,Drama,7.0,2466
tt0139654,movie,Training Day,Training Day,0,2001,\N,122,"Crime,Drama,Thriller",7.7,475960
tt0139668,movie,True Crime,True Crime,0,1999,\N,127,"Crime,Drama,Mystery",6.6,38693
tt0139699,movie,Varsity Blues,Varsity Blues,0,1999,\N,106,"Comedy,Drama,Romance",6.5,49305
tt0139809,movie,The Thirteenth Floor,The Thirteenth Floor,0,1999,\N,100,"Mystery,Sci-Fi,Thriller",7.0,77629
tt0139820,movie,The Red Angel,Akai tenshi,0,1966,\N,95,"Drama,Romance,War",7.8,1908
tt0139859,movie,Annamalai,Annamalai,0,1992,\N,164,"Action,Comedy,Drama",7.7,2394
tt0139861,movie,Arunachalam,Arunachalam,0,1997,\N,165,"Action,Comedy,Drama",7.5,2605
tt0139872,movie,Avvai Shanmugi,Avvai Shanmugi,0,1996,\N,161,"Comedy,Drama",7.9,2919
tt0139876,movie,Baasha,Baasha,0,1995,\N,145,"Action,Crime,Drama",8.3,11545
tt0139898,movie,The Boys,The Boys,0,1998,\N,86,"Crime,Drama",6.9,1732
tt0140090,movie,Guna,Guna,0,1991,\N,167,"Drama,Romance",8.2,3227
tt0140282,movie,In God's Hands,In God's Hands,0,1998,\N,96,"Action,Drama,Sport",5.4,1260
tt0140348,movie,Mahanadi,Mahanadhi,0,1994,\N,162,"Crime,Drama",8.6,4482
tt0140352,movie,The Insider,The Insider,0,1999,\N,157,"Biography,Drama,Thriller",7.8,181184
tt0140377,movie,Michael Madana Kama Rajan,Michael Madana Kama Rajan,0,1990,\N,162,Comedy,8.5,5095
tt0140379,movie,A Midsummer Night's Dream,A Midsummer Night's Dream,0,1999,\N,116,"Comedy,Fantasy,Romance",6.4,27103
tt0140384,movie,Blind Beast,Môjû,0,1969,\N,86,"Drama,Horror",7.1,3950
tt0140397,movie,Mumford,Mumford,0,1999,\N,112,"Comedy,Drama",6.8,9525
tt0140399,movie,Muthu,Muthu,0,1995,\N,156,"Action,Comedy,Drama",7.5,3633
tt0140428,movie,The Scent of the Night,L'odore della notte,0,1998,\N,105,"Crime,Drama,Thriller",6.9,1258
tt0140448,movie,Pathinaru Vayathinile,Pathinaru Vayathinile,0,1977,\N,139,"Drama,Romance",8.0,1253
tt0140534,movie,Sathi Leelavathi,Sathi Leelavathi,0,1995,\N,151,"Comedy,Drama",8.1,1579
tt0140581,movie,The Suckling,The Suckling,0,1990,\N,89,"Drama,Fantasy,Horror",4.6,1437
tt0140603,movie,The Dinner,La cena,0,1998,\N,126,"Comedy,Drama",6.9,1372
tt0140653,movie,L'ultimo capodanno,L'ultimo capodanno,0,1998,\N,109,"Comedy,Drama",6.1,1224
tt0140688,movie,Whatever,Whatever,0,1998,\N,112,Drama,6.4,1048
tt0140796,movie,Air Bud: Golden Receiver,Air Bud: Golden Receiver,0,1998,\N,90,"Comedy,Family,Sport",4.5,6215
tt0140825,movie,Christmas in August,Palwolui Keuriseumaseu,0,1998,\N,97,"Drama,Romance",7.5,3938
tt0140888,movie,Central Station,Central do Brasil,0,1998,\N,110,Drama,8.0,42651
tt0141098,movie,Forces of Nature,Forces of Nature,0,1999,\N,105,"Comedy,Romance",5.5,36073
tt0141105,movie,Free Enterprise,Free Enterprise,0,1998,\N,113,"Comedy,Romance",6.7,3380
tt0141109,movie,Jack Frost,Jack Frost,0,1998,\N,101,"Comedy,Drama,Family",5.4,41054
tt0141121,movie,Gideon,Gideon,0,1998,\N,102,"Comedy,Drama,Romance",6.5,1290
tt0141369,movie,Inspector Gadget,Inspector Gadget,0,1999,\N,78,"Action,Adventure,Comedy",4.2,51098
tt0141399,movie,Isn't She Great,Isn't She Great,0,2000,\N,95,"Biography,Comedy,Drama",5.3,2561
tt0141716,movie,Party Monster,Party Monster,0,1998,\N,57,"Biography,Documentary",7.2,1773
tt0141824,movie,The Inheritors,Die Siebtelbauern,0,1998,\N,95,"Drama,Mystery",7.3,1189
tt0141830,movie,The Story of the Voyages,Skazka stranstviy,0,1983,\N,101,"Adventure,Family",7.8,1105
tt0141861,movie,Sweet Home,Sûîto hômu,0,1989,\N,100,Horror,6.5,1145
tt0141897,movie,Terror,Terror,0,1978,\N,84,Horror,5.2,1662
tt0141907,movie,Town & Country,Town & Country,0,2001,\N,104,"Comedy,Romance",4.5,5271
tt0141926,movie,U-571,U-571,0,2000,\N,116,"Action,War",6.6,87735
tt0141966,movie,Vlad Tepes,Vlad Tepes,0,1979,\N,114,"Drama,History",7.5,1295
tt0141974,movie,The War Zone,The War Zone,0,1999,\N,98,"Drama,Thriller",7.2,11278
tt0141986,movie,Wild Man Blues,Wild Man Blues,0,1997,\N,105,"Documentary,Music,Romance",6.9,2295
tt0141998,movie,The Last Spring,The WormKillers' Last Spring,0,1994,\N,90,"Drama,Sport",8.2,1216
tt0142181,movie,The Bird People in China,Chûgoku no chôjin,0,1998,\N,118,"Adventure,Comedy,Drama",7.4,4941
tt0142192,movie,The Corruptor,The Corruptor,0,1999,\N,110,"Action,Crime,Thriller",6.1,19215
tt0142201,movie,Crazy in Alabama,Crazy in Alabama,0,1999,\N,111,"Comedy,Crime,Drama",6.2,7429
tt0142231,movie,Down in the Delta,Down in the Delta,0,1998,\N,112,Drama,6.9,1905
tt0142233,movie,Dragon Ball Z: The Tree of Might,Dragon Ball Z: Chikyû Marugoto Chôkessen,0,1990,\N,60,"Action,Adventure,Animation",6.8,8625
tt0142234,movie,Dragon Ball Z: Bio-Broly,Dragon Ball Z: Super Senshi Gekiha!! Katsu No wa Ore da,0,1994,\N,47,"Action,Animation,Sci-Fi",5.9,5850
tt0142236,movie,Dragon Ball Z: Fusion Reborn,Dragon Ball Z: Fukkatsu no Fusion!! Gokuu to Vegeta,0,1995,\N,51,"Action,Animation,Sci-Fi",7.6,12183
tt0142237,movie,Dragon Ball Z: The Return of Cooler,Dragon Ball Z: Gekitotsu!! 100-oku Power no Senshi-tachi,0,1992,\N,45,"Action,Animation,Fantasy",6.9,8541
tt0142238,movie,Dragon Ball Z: Bojack Unbound,Dragon Ball Z: Ginga Giri-Giri!! Butchigiri no Sugoi Yatsu,0,1993,\N,50,"Action,Animation,Fantasy",7.1,7041
tt0142239,movie,Dragon Ball Z: Broly - Second Coming,Dragon Ball Z: Kiken na Futari! Super Senshi wa Nemurenai,0,1994,\N,48,"Action,Adventure,Animation",6.5,6169
tt0142240,movie,Dragon Ball Z: The World's Strongest,Doragon boru Z: konoyo de ichiban tsuyoi yatsu,0,1990,\N,59,"Action,Adventure,Animation",6.6,7352
tt0142241,movie,Dragon Ball Z: Super Android 13!,Doragon bôru Z: Kyokugen batoru!! San dai sûpâ saiyajin,0,1992,\N,46,"Action,Animation,Sci-Fi",7.0,7924
tt0142242,movie,Dragon Ball Z: Broly - The Legendary Super Saiyan,Dragon Ball Z: Moetsukiro!! Nessen Ressen Chô-Gekisen,0,1993,\N,72,"Action,Animation,Fantasy",7.4,12045
tt0142243,movie,Dragon Ball Z: Wrath of the Dragon,Doragon Bôru Zetto Ryû-Ken Bakuhatsu!! Gokû ga Yaraneba Dare ga Yaru,0,1995,\N,52,"Action,Animation,Sci-Fi",7.4,9746
tt0142244,movie,Dragon Ball Z: Lord Slug,Dragon Ball Z: Super Saiya-jin da Son Gokû,0,1991,\N,43,"Action,Animation,Fantasy",6.5,6647
tt0142248,movie,Dragon Ball: Mystical Adventure,Dragon Ball: Makafushigi Dai Bôken,0,1988,\N,48,"Action,Adventure,Animation",6.8,2648
tt0142249,movie,Dragon Ball: Sleeping Princess in Devil's Castle,Doragon Bôru Majin-Jô no Nemuri Hime,0,1987,\N,45,"Action,Adventure,Animation",6.6,2838
tt0142250,movie,Dragon Ball: The Path to Power,Doragon bôru: Saikyô e no michi,0,1996,\N,80,"Action,Adventure,Animation",7.2,2786
tt0142251,movie,Dragon Ball: Curse of the Blood Rubies,Dragon Ball: Shenron no Densetsu,0,1986,\N,50,"Action,Adventure,Animation",6.7,3532
tt0142257,movie,Horrors of Malformed Men,Kyôfu kikei ningen: Edogawa Rampo zenshû,0,1969,\N,99,Horror,6.5,1900
tt0142316,movie,Rainy Dog,Gokudô kuroshakai,0,1997,\N,95,"Crime,Drama",7.0,2894
tt0142342,movie,Big Daddy,Big Daddy,0,1999,\N,93,"Comedy,Drama",6.4,235617
tt0142371,movie,Fist of the North Star,Hokuto no Ken,0,1986,\N,110,"Action,Animation,Drama",7.1,7333
tt0142632,movie,Mattie the Goose-Boy,Lúdas Matyi,0,1977,\N,70,"Adventure,Animation,Comedy",8.2,2299
tt0142688,movie,The Ninth Gate,The Ninth Gate,0,1999,\N,133,"Mystery,Thriller",6.7,198467
tt0142772,movie,The Polish Bride,De Poolse bruid,0,1998,\N,89,"Drama,Romance",7.1,1428
tt0142804,movie,Resurrection,Resurrection,0,1999,\N,108,"Crime,Drama,Horror",6.1,11177
tt0143012,movie,Zatoichi's Vengeance,Zatôichi no uta ga kikoeru,0,1966,\N,83,"Action,Adventure,Drama",7.3,1302
tt0143088,movie,Adieu Philippine,Adieu Philippine,0,1962,\N,106,"Drama,Romance",7.0,1053
tt0143145,movie,The World Is Not Enough,The World Is Not Enough,0,1999,\N,128,"Action,Adventure,Thriller",6.4,210606
tt0143261,movie,Friends & Lovers,Friends & Lovers,0,1999,\N,103,"Comedy,Drama,Romance",4.4,1687
tt0143334,movie,The Small Town,Kasaba,0,1997,\N,85,Drama,7.0,6646
tt0143338,movie,Killer Crocodile,Killer Crocodile,0,1989,\N,90,"Adventure,Horror,Sci-Fi",4.7,1621
tt0143348,movie,Lone Wolf and Cub: Baby Cart in Peril,Kozure Ôkami: Oya no kokoro ko no kokoro,0,1972,\N,81,"Action,Thriller",7.5,4988
tt0143422,movie,American Virgin,American Virgin,0,1999,\N,88,Comedy,3.5,1698
tt0143428,movie,Lone Wolf and Cub: Baby Cart in the Land of Demons,Kozure Ôkami: Meifumadô,0,1973,\N,89,"Action,Crime,Drama",7.5,4650
tt0143746,movie,Molly,Molly,0,1999,\N,102,"Comedy,Drama,Romance",5.7,3150
tt0143861,movie,Scratch,Scratch,0,2001,\N,92,"Documentary,Music",7.8,2908
tt0143907,movie,Country of the Deaf,Strana glukhikh,0,1998,\N,105,"Comedy,Crime,Drama",7.4,1558
tt0144020,movie,Pickpocket,Xiao Wu,0,1997,\N,110,Drama,7.4,3319
tt0144084,movie,American Psycho,American Psycho,0,2000,\N,102,"Crime,Drama,Horror",7.6,722893
tt0144106,movie,Am I Beautiful?,¿Bin ich schön?,0,1998,\N,117,"Comedy,Drama",6.5,1246
tt0144117,movie,The Boondock Saints,The Boondock Saints,0,1999,\N,108,"Action,Crime,Thriller",7.6,251609
tt0144120,movie,Bride of Chucky,Bride of Chucky,0,1998,\N,89,"Comedy,Horror,Thriller",5.6,64663
tt0144142,movie,Committed,Committed,0,2000,\N,98,"Comedy,Drama,Romance",5.1,4051
tt0144164,movie,Demons of War,Demony wojny wg Goi,0,1998,\N,93,"Drama,War",6.2,1067
tt0144168,movie,Dick,Dick,0,1999,\N,94,Comedy,6.2,21442
tt0144201,movie,Girl on the Bridge,La fille sur le pont,0,1999,\N,90,"Comedy,Drama,Romance",7.5,14384
tt0144214,movie,The General's Daughter,The General's Daughter,0,1999,\N,116,"Crime,Drama,Mystery",6.4,64111
tt0144286,movie,The Lost Son,The Lost Son,0,1999,\N,102,"Crime,Drama,Romance",6.4,2027
tt0144528,movie,Nutty Professor II: The Klumps,Nutty Professor II: The Klumps,0,2000,\N,106,"Comedy,Romance,Sci-Fi",4.5,53475
tt0144555,movie,Premutos: The Fallen Angel,Premutos - Der gefallene Engel,0,1997,\N,106,"Comedy,Horror",5.4,1796
tt0144557,movie,Puddle Cruiser,Puddle Cruiser,0,1996,\N,102,"Comedy,Drama,Romance",5.5,2740
tt0144604,movie,Shadrach,Shadrach,0,1998,\N,88,Drama,6.4,1354
tt0144640,movie,Three to Tango,Three to Tango,0,1999,\N,98,"Comedy,Romance",6.1,20127
tt0144715,movie,Holy Smoke,Holy Smoke,0,1999,\N,115,"Comedy,Drama",5.9,15693
tt0144782,movie,The Red Light Bandit,O Bandido da Luz Vermelha,0,1968,\N,92,"Crime,Thriller",7.3,1737
tt0144801,movie,The Brandon Teena Story,The Brandon Teena Story,0,1998,\N,89,"Biography,Documentary",7.0,1343
tt0144814,movie,The Rage: Carrie 2,The Rage: Carrie 2,0,1999,\N,104,"Drama,Horror,Sci-Fi",4.8,17974
tt0144964,movie,Highlander: Endgame,Highlander: Endgame,0,2000,\N,87,"Action,Adventure,Fantasy",4.6,21376
tt0145006,movie,Jenny Jenny,Tzeni Tzeni,0,1966,\N,103,"Comedy,Romance",7.4,1379
tt0145033,movie,Kingdom of Crooked Mirrors,Korolevstvo krivykh zerkal,0,1963,\N,75,"Family,Fantasy",7.2,1493
tt0145046,movie,Little Dieter Needs to Fly,Little Dieter Needs to Fly,0,1997,\N,80,"Biography,Documentary,Drama",8.0,6883
tt0145393,movie,"Pizza, Beer, and Cigarettes","Pizza, birra, faso",0,1998,\N,92,"Crime,Drama",7.0,2890
tt0145487,movie,Spider-Man,Spider-Man,0,2002,\N,121,"Action,Adventure,Sci-Fi",7.4,885556
tt0145503,movie,Sunshine,Sunshine,0,1999,\N,181,"Drama,History,Romance",7.5,15840
tt0145505,movie,Susan's Plan,Susan's Plan,0,1998,\N,89,"Comedy,Crime",5.2,1902
tt0145529,movie,Time Chasers,Time Chasers,0,1994,\N,89,Sci-Fi,2.4,3541
tt0145531,movie,Stigmata,Stigmata,0,1999,\N,103,"Horror,Mystery",6.2,72470
tt0145547,movie,Two Hands,Two Hands,0,1999,\N,103,"Comedy,Crime,Thriller",7.1,13702
tt0145653,movie,Angela's Ashes,Angela's Ashes,0,1999,\N,145,"Biography,Drama",7.3,23383
tt0145660,movie,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me,0,1999,\N,95,"Action,Adventure,Comedy",6.7,249946
tt0145681,movie,The Bone Collector,The Bone Collector,0,1999,\N,118,"Crime,Drama,Mystery",6.7,186026
tt0145734,movie,Playing by Heart,Playing by Heart,0,1998,\N,121,"Comedy,Drama,Romance",6.9,20354
tt0145777,movie,Flashback,Flashback,0,1969,\N,106,"Drama,War",8.0,1136
tt0145891,movie,Daisy Town,Daisy Town,0,1971,\N,71,"Adventure,Animation,Comedy",6.9,2042
tt0145893,movie,Simply Irresistible,Simply Irresistible,0,1999,\N,96,"Comedy,Drama,Fantasy",5.2,14949
tt0145929,movie,The Idiot Returns,Návrat idiota,0,1999,\N,99,"Comedy,Drama,Romance",7.2,1098
tt0145937,movie,Naqoyqatsi,Naqoyqatsi,0,2002,\N,89,"Documentary,Music",6.4,6262
tt0146271,movie,April Story,Shigatsu monogatari,0,1998,\N,67,"Drama,Romance",7.1,4144
tt0146289,movie,The Bishop's Bedroom,La stanza del vescovo,0,1977,\N,110,"Comedy,Crime,Drama",6.4,1065
tt0146309,movie,Thirteen Days,Thirteen Days,0,2000,\N,145,"Drama,History,Thriller",7.3,62976
tt0146316,movie,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,0,2001,\N,100,"Action,Adventure,Fantasy",5.8,219672
tt0146336,movie,Urban Legend,Urban Legend,0,1998,\N,99,"Horror,Mystery,Thriller",5.6,71987
tt0146468,movie,Barrio,Barrio,0,1998,\N,94,Drama,7.1,3316
tt0146516,movie,Buddy Boy,Buddy Boy,0,1999,\N,105,"Drama,Thriller",6.3,1144
tt0146645,movie,Dosti,Dosti,0,1964,\N,163,"Drama,Family,Musical",8.5,1881
tt0146675,movie,End of Days,End of Days,0,1999,\N,122,"Action,Fantasy,Horror",5.8,117085
tt0146838,movie,Any Given Sunday,Any Given Sunday,0,1999,\N,162,"Drama,Sport",6.9,126274
tt0146882,movie,High Fidelity,High Fidelity,0,2000,\N,113,"Comedy,Drama,Music",7.4,190591
tt0146984,movie,The Legend of Bagger Vance,The Legend of Bagger Vance,0,2000,\N,126,"Drama,Fantasy,Sport",6.7,59653
tt0146990,movie,Like It Is,Like It Is,0,1998,\N,97,"Drama,Romance,Sport",6.4,1796
tt0147004,movie,Little Voice,Little Voice,0,1998,\N,97,"Comedy,Drama,Music",7.0,17219
tt0147556,movie,The Hornet,Strsljen,0,1998,\N,107,"Crime,Drama,Romance",7.2,1900
tt0147599,movie,Thick as Thieves,Thick as Thieves,0,1999,\N,93,"Crime,Drama,Thriller",5.9,2781
tt0147612,movie,Happiness,Happiness,0,1998,\N,134,"Comedy,Drama",7.7,74762
tt0147800,movie,10 Things I Hate About You,10 Things I Hate About You,0,1999,\N,97,"Comedy,Drama,Romance",7.3,389656
tt0147822,movie,Adi Vasfiye,Adi Vasfiye,0,1985,\N,90,"Drama,Fantasy",7.3,1119
tt0148103,movie,Set Me Free,Emporte-moi,0,1999,\N,94,"Drama,Romance",6.9,1080
tt0149151,movie,Still Crazy,Still Crazy,0,1998,\N,95,"Comedy,Drama,Music",7.0,8917
tt0149171,movie,Strays,Strays,0,1997,\N,105,"Crime,Drama",5.5,1804
tt0149261,movie,Deep Blue Sea,Deep Blue Sea,0,1999,\N,105,"Action,Adventure,Sci-Fi",5.9,143206
tt0149291,movie,Three Palms for Two Punks and a Babe,Tri palme za dve bitange i ribicu,0,1998,\N,103,Comedy,7.6,4104
tt0149367,movie,Where the Money Is,Where the Money Is,0,2000,\N,89,"Comedy,Crime,Drama",6.3,6433
tt0149568,movie,Aa Ab Laut Chalen,Aa Ab Laut Chalen,0,1999,\N,177,"Drama,Musical,Romance",5.3,1935
tt0149573,movie,Aashiqui,Aashiqui,0,1990,\N,152,"Drama,Musical,Romance",6.3,2047
tt0149601,movie,Cholera Street,Agir Roman,0,1997,\N,120,"Crime,Drama,Romance",7.6,11910
tt0149624,movie,All the Pretty Horses,All the Pretty Horses,0,2000,\N,116,"Drama,Romance,Western",5.8,15715
tt0149677,movie,War of the Planets,Anno zero - Guerra nello spazio,0,1977,\N,89,"Adventure,Sci-Fi",2.9,1024
tt0149691,movie,Anywhere But Here,Anywhere But Here,0,1999,\N,114,"Comedy,Drama",6.2,18732
tt0149723,movie,Besieged,L'assedio,0,1998,\N,93,"Drama,Romance",6.8,5245
tt0149898,movie,Black and White,Black and White,0,1999,\N,97,"Action,Mystery,Thriller",5.1,1290
tt0150021,movie,Camouflage,Camouflage,0,2001,\N,98,"Action,Comedy",4.6,2133
tt0150143,movie,Claire Dolan,Claire Dolan,0,1998,\N,95,Drama,6.7,1420
tt0150176,movie,Coming Soon,Coming Soon,0,1999,\N,96,"Comedy,Romance",4.5,1845
tt0150216,movie,Cradle Will Rock,Cradle Will Rock,0,1999,\N,132,Drama,6.8,9556
tt0150230,movie,The Cruise,The Cruise,0,1998,\N,76,Documentary,7.6,1937
tt0150338,movie,Divine Trash,Divine Trash,0,1998,\N,97,Documentary,7.7,1197
tt0150377,movie,Double Jeopardy,Double Jeopardy,0,1999,\N,105,"Crime,Drama,Mystery",6.5,96476
tt0150433,movie,Earth,Earth,0,1998,\N,110,"Drama,Romance,War",7.6,8129
tt0150662,movie,Show Me Love,Fucking Åmål,0,1998,\N,89,"Comedy,Drama,Romance",7.5,55577
tt0150912,movie,Liceenii Rock 'n' Roll,Liceenii Rock 'n' Roll,0,1992,\N,98,"Comedy,Musical,Romance",7.0,1196
tt0150915,movie,Hilary and Jackie,Hilary and Jackie,0,1998,\N,121,"Biography,Drama,Music",7.3,10764
tt0150918,movie,Hinterholz 8,Hinterholz 8,0,1998,\N,90,Comedy,6.9,1376
tt0150980,movie,The Housemaid,Hanyo,0,1960,\N,109,"Crime,Drama,Thriller",7.2,5748
tt0150992,movie,Hum Dil De Chuke Sanam,Hum Dil De Chuke Sanam,0,1999,\N,188,"Comedy,Drama,Musical",7.4,19865
tt0151035,movie,Once Upon a Time There Was a Singing Blackbird,Iko shashvi mgalobeli,0,1970,\N,85,"Comedy,Drama,Music",7.6,1306
tt0151121,movie,Jeans,Jeans,0,1998,\N,175,"Comedy,Drama,Romance",6.4,3981
tt0151137,movie,The Messenger: The Story of Joan of Arc,Joan of Arc,0,1999,\N,148,"Adventure,Biography,Drama",6.4,69926
tt0151150,movie,Josh,Josh,0,2000,\N,162,"Action,Drama,Musical",6.1,11075
tt0151206,movie,Khoon Bhari Maang,Khoon Bhari Maang,0,1988,\N,172,"Action,Drama,Thriller",6.6,1222
tt0151239,movie,Kolobos,Kolobos,0,1999,\N,87,"Horror,Mystery,Thriller",5.1,2627
tt0151479,movie,Next Stop Paradise,Terminus paradis,0,1998,\N,99,"Crime,Drama,Romance",7.8,2415
tt0151511,movie,The Season,Mausam,0,1975,\N,156,"Musical,Romance",8.0,1014
tt0151568,movie,Topsy-Turvy,Topsy-Turvy,0,1999,\N,160,"Biography,Comedy,Drama",7.3,13526
tt0151572,movie,The Miracle of P. Tinto,El milagro de P. Tinto,0,1998,\N,106,"Comedy,Fantasy",7.1,4347
tt0151582,movie,The Minus Man,The Minus Man,0,1999,\N,111,"Crime,Drama,Mystery",6.1,7198
tt0151691,movie,My Name Is Joe,My Name Is Joe,0,1998,\N,105,"Drama,Romance",7.4,8947
tt0151738,movie,Never Been Kissed,Never Been Kissed,0,1999,\N,107,"Comedy,Drama,Romance",6.0,98029
tt0151804,movie,Office Space,Office Space,0,1999,\N,89,Comedy,7.6,289346
tt0152015,movie,Pola X,Pola X,0,1999,\N,134,"Drama,Romance",5.7,5306
tt0152073,movie,The Princess with the Golden Star,Princezna se zlatou hvezdou,0,1959,\N,80,"Family,Fantasy,Romance",7.2,1098
tt0152139,movie,Ram Teri Ganga Maili,Ram Teri Ganga Maili,0,1985,\N,178,"Drama,Musical,Romance",6.5,1139
tt0152256,movie,Saagar,Saagar,0,1985,\N,186,"Drama,Romance",6.9,1074
tt0152438,movie,The Silence,Sokout,0,1998,\N,76,"Drama,Music",6.9,1896
tt0152836,movie,Taal,Taal,0,1999,\N,179,"Drama,Musical,Romance",6.6,5971
tt0152930,movie,Taxi,Taxi,0,1998,\N,89,"Action,Comedy,Crime",7.0,89868
tt0153032,movie,This Year's Love,This Year's Love,0,1999,\N,108,"Comedy,Drama,Romance",6.3,1713
