tconst,averageRating,numVotes
tt0100822,6.1,2023
tt0100827,6.1,8247
tt0100828,6.1,15571
tt0100842,7.2,6331
tt0100851,7.0,1495
tt0100873,6.9,4216
tt0100881,5.1,1321
tt0100904,4.4,1325
tt0100911,5.8,5973
tt0100912,6.7,6262
tt0100924,5.9,1792
tt0100928,6.5,13294
tt0100931,5.8,1405
tt0100934,4.5,12969
tt0100935,7.2,101525
tt0100944,6.8,54927
tt0100963,6.8,4238
tt0100967,6.9,1351
tt0100973,6.8,2589
tt0100975,3.4,1872
tt0100991,6.1,1735
tt0100994,6.5,39239
tt0100998,7.7,29400
tt0101004,4.3,4216
tt0101020,6.7,7334
tt0101025,7.1,3352
tt0101026,7.0,32134
tt0101244,6.4,1176
tt0101252,7.2,3245
tt0101256,4.3,1896
tt0101258,7.4,25715
tt0101264,2.9,2409
tt0101268,5.7,2742
tt0101272,6.9,181095
tt0101273,6.6,3784
tt0101276,5.8,1325
tt0101279,8.0,4409
tt0101283,5.2,1466
tt0101301,5.9,5611
tt0101309,3.9,3228
tt0101316,6.8,23620
tt0101317,6.9,3450
tt0101318,7.6,15587
tt0101326,3.9,5391
tt0101327,5.8,1660
tt0101329,6.5,28472
tt0101356,5.3,4365
tt0101366,5.3,3084
tt0101371,6.1,3604
tt0101373,6.8,3556
tt0101376,6.6,1957
tt0101393,6.7,88478
tt0101410,7.6,129391
tt0101412,4.1,3596
tt0101414,8.0,481336
tt0101420,5.6,11826
tt0101428,7.5,9460
tt0101437,6.2,2411
tt0101444,6.3,2121
tt0101448,3.6,1831
tt0101452,6.3,81389
tt0101453,5.9,12779
tt0101455,5.0,3135
tt0101458,6.8,11421
tt0101465,7.1,7703
tt0101467,4.2,1016
tt0101482,4.0,1095
tt0101492,5.7,5054
tt0101497,5.6,1747
tt0101502,5.3,2143
tt0101507,7.8,155944
tt0101516,6.8,31113
tt0101518,4.5,1575
tt0101523,5.4,8867
tt0101524,6.4,1729
tt0101526,7.3,1606
tt0101529,6.9,1205
tt0101531,6.5,6143
tt0101540,7.3,218212
tt0101545,5.8,17641
tt0101560,5.1,1016
tt0101561,6.9,1144
tt0101587,6.8,63456
tt0101588,7.3,2739
tt0101590,6.4,8348
tt0101591,4.4,2501
tt0101592,6.9,1396
tt0101595,6.2,3638
tt0101597,7.0,3071
tt0101605,7.6,39056
tt0101606,5.7,3310
tt0101615,2.9,10486
tt0101616,6.6,5747
tt0101625,5.8,5363
tt0101627,4.5,13317
tt0101628,4.1,8384
tt0101629,5.9,1181
tt0101632,7.7,1258
tt0101635,5.9,23348
tt0101640,8.1,35517
tt0101649,8.5,13333
tt0101660,5.7,4055
tt0101669,6.8,30490
tt0101670,5.2,1044
tt0101675,3.5,1550
tt0101692,6.5,1455
tt0101694,6.1,8001
tt0101698,7.2,21448
tt0101700,7.5,90352
tt0101701,5.8,9592
tt0101702,3.4,1102
tt0101725,5.2,2235
tt0101732,5.0,1831
tt0101733,7.2,4664
tt0101742,5.0,1076
tt0101744,4.3,1418
tt0101745,6.3,40474
tt0101746,6.9,5931
tt0101748,7.3,10196
tt0101757,6.3,38372
tt0101761,7.2,99582
tt0101763,6.8,3573
tt0101764,5.6,44329
tt0101765,7.7,53250
tt0101772,7.0,2296
tt0101775,5.9,31655
tt0101783,6.6,2659
tt0101786,6.5,14434
tt0101787,6.0,17280
tt0101798,6.8,3060
tt0101811,7.3,7173
tt0101821,5.8,12862
tt0101829,7.5,23288
tt0101831,5.0,2591
tt0101844,5.2,1359
tt0101846,5.9,11793
tt0101862,6.6,84857
tt0101863,6.2,1180
tt0101864,5.4,1289
tt0101889,7.5,91372
tt0101891,7.5,4929
tt0101898,7.1,6426
tt0101902,6.4,6094
tt0101912,6.7,34437
tt0101917,4.7,51291
tt0101921,7.7,84295
tt0101956,7.0,1264
tt0101960,6.0,1655
tt0101962,6.5,7282
tt0101969,6.8,16779
tt0101984,6.5,9632
tt0101985,8.2,12926
tt0101988,4.9,5985
tt0101991,7.2,7616
tt0101995,7.1,1095
tt0101998,6.9,1574
tt0102004,6.4,22414
tt0102005,6.1,22776
tt0102011,5.7,7348
tt0102014,7.0,1935
tt0102015,8.1,23434
tt0102032,6.6,2217
tt0102034,4.2,48250
tt0102035,7.0,1486
tt0102043,4.9,2137
tt0102045,5.3,4364
tt0102048,6.9,8230
tt0102050,6.7,3581
tt0102057,6.8,274328
tt0102059,6.7,117270
tt0102065,5.3,7127
tt0102070,5.7,60577
tt0102071,6.9,3363
tt0102095,5.8,7736
tt0102103,6.8,5539
tt0102116,6.9,9837
tt0102136,6.8,1432
tt0102138,8.0,170829
tt0102141,7.7,2017
tt0102164,7.2,11603
tt0102175,6.6,19729
tt0102178,6.2,7267
tt0102181,6.8,10609
tt0102187,2.9,1429
tt0102202,4.5,6337
tt0102210,3.8,1591
tt0102216,5.4,17023
tt0102217,5.8,2026
tt0102220,5.7,5979
tt0102223,8.2,2714
tt0102237,6.8,1300
tt0102240,6.0,1287
tt0102250,6.7,34560
tt0102258,7.2,3197
tt0102266,7.0,112672
tt0102269,4.1,1505
tt0102279,6.5,1905
tt0102288,7.2,3814
tt0102293,7.0,15183
tt0102299,5.9,1683
tt0102303,5.9,11373
tt0102307,6.9,9604
tt0102313,6.2,1433
tt0102316,6.6,16153
tt0102340,4.3,1271
tt0102343,5.7,15264
tt0102351,5.1,4262
tt0102368,6.6,4509
tt0102369,8.5,5123
tt0102370,6.4,10082
tt0102383,6.4,1223
tt0102388,7.3,18726
tt0102395,4.4,6915
tt0102396,4.6,1260
tt0102397,5.7,5879
tt0102411,5.7,6248
tt0102421,7.4,3647
tt0102422,4.8,2288
tt0102426,7.4,16499
tt0102428,6.6,1427
tt0102436,6.5,1374
tt0102439,7.5,2776
tt0102443,7.1,9853
tt0102456,6.7,6265
tt0102458,6.4,1208
tt0102460,5.9,9737
tt0102465,6.1,2914
tt0102469,5.8,9730
tt0102492,6.9,89485
tt0102494,7.0,62132
tt0102500,6.0,3368
tt0102510,6.9,122881
tt0102511,6.9,57010
tt0102516,7.2,1022
tt0102517,6.2,13169
tt0102522,5.2,4217
tt0102526,6.6,39083
tt0102536,7.7,66390
tt0102555,6.4,14936
tt0102558,5.1,27589
tt0102562,5.9,1211
tt0102569,2.7,1793
tt0102571,7.8,3248
tt0102573,5.6,2306
tt0102579,5.7,4980
tt0102583,7.5,1885
tt0102587,7.6,37601
tt0102590,6.5,5170
tt0102592,7.1,14146
tt0102593,5.8,4566
tt0102598,6.4,12408
tt0102603,6.5,34445
tt0102609,6.2,9608
tt0102614,6.1,25942
tt0102619,7.1,1025
tt0102629,7.9,5961
tt0102631,6.6,3144
tt0102636,7.8,3766
tt0102645,5.5,1271
tt0102655,6.0,4895
tt0102667,5.9,1386
tt0102674,6.8,1462
tt0102685,7.3,203911
tt0102687,6.3,5070
tt0102690,5.9,6392
tt0102691,5.1,1657
tt0102701,8.0,2198
tt0102703,5.5,2790
tt0102709,5.4,1462
tt0102713,6.8,19927
tt0102719,4.9,23825
tt0102721,7.2,7152
tt0102722,6.8,6743
tt0102729,5.8,7720
tt0102737,6.5,1155
tt0102741,5.8,1847
tt0102744,6.9,24756
tt0102749,5.9,2366
tt0102753,6.6,5479
tt0102757,6.3,6059
tt0102768,6.7,34495
tt0102782,5.2,21654
tt0102789,6.2,20616
tt0102797,5.7,5915
tt0102798,6.9,209478
tt0102800,5.5,7350
tt0102802,6.0,10629
tt0102803,6.6,62078
tt0102812,6.8,3224
tt0102813,5.9,3362
tt0102815,7.1,1652
tt0102816,7.4,2747
tt0102817,7.0,2011
tt0102818,6.2,3159
tt0102820,6.7,9956
tt0102825,7.2,7529
tt0102835,5.2,1501
tt0102844,6.7,1614
tt0102846,5.4,1046
tt0102848,5.3,3759
tt0102849,5.4,5239
tt0102855,6.2,1491
tt0102860,5.1,3259
tt0102898,5.6,5677
tt0102900,6.5,11523
tt0102910,4.9,1296
tt0102913,5.2,2080
tt0102915,6.1,20841
tt0102926,8.6,1558644
tt0102932,6.6,2958
tt0102940,4.9,4487
tt0102943,7.0,23682
tt0102945,6.3,65664
tt0102951,6.6,17760
tt0102958,6.8,4059
tt0102969,6.2,2231
tt0102975,7.2,81226
tt0102979,6.4,1247
tt0102984,6.1,10150
tt0102993,7.7,1322
tt0102996,5.5,2266
tt0103003,4.6,11164
tt0103007,5.7,6450
tt0103009,6.1,1018
tt0103010,7.2,1828
tt0103016,5.8,10563
tt0103030,7.0,17538
tt0103035,6.4,9334
tt0103039,5.1,7152
tt0103044,6.7,1406
tt0103045,7.1,4783
tt0103060,6.0,61284
tt0103064,8.6,1180906
tt0103069,6.0,3068
tt0103074,7.6,174651
tt0103077,5.6,2555
tt0103099,7.1,1876
tt0103103,6.2,1841
tt0103105,7.4,6364
tt0103110,7.5,7972
tt0103111,4.8,1472
tt0103112,6.6,25176
tt0103116,5.4,2536
tt0103125,6.3,5647
tt0103128,5.1,1331
tt0103129,7.2,10057
tt0103130,7.4,12384
tt0103150,7.1,1205
tt0103157,4.7,1625
tt0103168,6.7,1407
tt0103176,7.6,3860
tt0103184,4.9,5519
tt0103186,7.1,3943
tt0103190,7.1,3331
tt0103203,7.3,1190
tt0103239,5.9,9183
tt0103241,7.0,74860
tt0103243,6.3,2451
tt0103247,6.7,22571
tt0103251,6.5,8985
tt0103253,5.6,4401
tt0103262,7.2,5913
tt0103285,7.2,20012
tt0103295,7.1,4812
tt0103296,6.5,1309
tt0103303,5.6,2989
tt0103328,7.0,2981
tt0103337,7.2,1129
tt0103594,6.4,32958
tt0103595,7.3,1594
tt0103596,5.3,23406
tt0103601,6.9,2084
tt0103616,6.9,1012
tt0103617,3.8,3186
tt0103621,4.7,1247
tt0103634,6.9,3059
tt0103639,8.0,470585
tt0103644,6.4,321231
tt0103670,6.7,3640
tt0103671,7.1,10542
tt0103704,7.5,6738
tt0103743,6.8,4711
tt0103747,5.9,11565
tt0103759,7.0,48422
tt0103767,8.5,41122
tt0103772,7.1,220566
tt0103773,4.8,4185
tt0103776,7.1,329143
tt0103783,5.8,5537
tt0103786,5.7,76802
tt0103791,7.1,11441
tt0103793,7.1,18866
tt0103800,6.8,1753
tt0103805,6.4,7823
tt0103812,4.5,1149
tt0103827,5.5,2883
tt0103838,7.0,2177
tt0103848,5.2,1848
tt0103850,7.0,15671
tt0103855,6.4,148616
tt0103859,5.6,31518
tt0103872,6.9,4695
tt0103873,7.5,103785
tt0103874,7.4,240231
tt0103882,7.3,5926
tt0103888,7.5,4295
tt0103893,5.7,49791
tt0103898,5.2,1262
tt0103905,7.4,43896
tt0103919,6.7,100712
tt0103923,3.2,15190
tt0103924,5.8,23149
tt0103926,7.0,1948
tt0103927,3.4,2678
tt0103935,7.5,5590
tt0103939,7.5,62472
tt0103949,7.0,1155
tt0103950,6.3,12492
tt0103956,5.2,46548
tt0103957,4.7,1308
tt0103959,4.1,2097
tt0103962,4.4,3237
tt0103969,7.9,3857
tt0103976,6.5,5649
tt0103977,5.1,1097
tt0103978,6.1,8186
tt0103982,5.1,1127
tt0103991,5.4,1139
tt0103994,7.1,18906
tt0104006,5.7,8385
tt0104008,7.2,6186
tt0104009,4.8,25083
tt0104014,5.2,6285
tt0104025,6.8,1486
tt0104027,5.8,2200
tt0104028,7.8,3657
tt0104029,6.7,33296
tt0104036,7.2,60293
tt0104040,6.9,22491
tt0104046,7.5,4408
tt0104053,5.8,8109
tt0104057,6.6,3326
tt0104070,6.6,132415
tt0104073,7.0,14196
tt0104082,5.8,1244
tt0104105,6.2,1090
tt0104107,6.9,8139
tt0104114,5.9,17003
tt0104115,5.4,2326
tt0104119,4.7,3475
tt0104135,4.1,2072
tt0104139,5.3,7292
tt0104147,6.8,2787
tt0104155,6.2,5974
tt0104181,6.6,14385
tt0104187,5.8,45474
tt0104201,5.6,1360
tt0104215,5.3,1494
tt0104231,6.6,68592
tt0104237,6.7,20673
tt0104254,6.5,34173
tt0104257,7.7,289590
tt0104265,5.9,15375
tt0104279,5.6,5112
tt0104283,5.7,2832
tt0104291,6.3,50286
tt0104299,5.4,17571
tt0104321,6.6,4432
tt0104346,6.5,10400
tt0104348,7.7,117101
tt0104350,7.7,3525
tt0104352,6.1,5589
tt0104362,6.4,3134
tt0104376,5.1,1815
tt0104377,5.5,2687
tt0104389,6.7,49299
tt0104391,4.2,1397
tt0104409,5.5,35259
tt0104412,6.5,23906
tt0104418,6.0,5476
tt0104427,6.6,24888
tt0104431,6.9,404837
tt0104437,4.9,47065
tt0104438,5.9,19224
tt0104452,6.2,27006
tt0104454,7.4,36065
tt0104466,7.5,31320
tt0104467,7.4,1353
tt0104503,7.1,4409
tt0104504,7.5,1294
tt0104507,7.0,10999
tt0104511,6.2,11073
tt0104522,7.0,3200
tt0104545,6.4,15182
tt0104549,6.3,18601
tt0104550,6.1,1789
tt0104553,7.2,2588
tt0104558,6.9,24453
tt0104561,8.1,24385
tt0104567,5.8,4468
tt0104573,7.0,30590
tt0104575,6.3,1371
tt0104581,5.5,3082
tt0104602,7.2,2440
tt0104605,7.1,8513
tt0104607,6.5,2214
tt0104609,4.2,3595
tt0104627,6.1,9211
tt0104647,5.9,11580
tt0104652,7.7,103133
tt0104658,7.2,2176
tt0104662,7.4,4144
tt0104663,7.6,2886
tt0104670,5.5,10619
tt0104684,7.7,54279
tt0104685,6.5,1053
tt0104691,7.6,189055
tt0104692,5.4,39261
tt0104693,6.7,1209
tt0104694,7.3,121944
tt0104695,6.1,14880
tt0104697,6.5,1618
tt0104714,6.7,179364
tt0104740,7.1,8323
tt0104743,5.6,3971
tt0104745,6.5,3744
tt0104753,7.3,4028
tt0104756,7.3,24250
tt0104759,5.3,1345
tt0104761,5.8,1561
tt0104765,6.5,4383
tt0104770,7.1,4193
tt0104771,7.0,3066
tt0104774,7.7,2810
tt0104779,7.2,42950
tt0104782,7.4,7360
tt0104783,6.2,1025
tt0104797,7.7,102568
tt0104798,6.8,1771
tt0104802,6.4,5978
tt0104804,4.7,3514
tt0104808,5.0,5118
tt0104810,8.1,4946
tt0104812,7.0,3439
tt0104815,6.8,71575
tt0104837,3.4,2583
tt0104839,6.0,24877
tt0104850,6.0,27081
tt0104860,8.3,9500
tt0104868,6.6,72171
tt0104870,5.6,3314
tt0104874,7.4,1151
tt0104879,5.5,1936
tt0104892,5.4,2404
tt0104897,5.5,8297
tt0104905,5.3,5207
tt0104919,7.5,1236
tt0104922,6.2,2214
tt0104926,6.0,12238
tt0104928,5.9,6361
tt0104938,3.5,1133
tt0104940,7.8,70866
tt0104952,7.6,142048
tt0104962,6.0,2065
tt0104969,3.6,1402
tt0104974,7.4,1214
tt0104981,5.3,1270
tt0104987,4.3,1217
tt0104990,6.9,22693
tt0105001,5.8,5220
tt0105017,7.4,12399
tt0105019,7.3,3394
tt0105032,6.9,2427
tt0105034,3.7,1267
tt0105046,7.4,47535
tt0105059,5.3,2949
tt0105073,5.0,1928
tt0105078,5.3,2069
tt0105089,7.5,1167
tt0105097,7.3,2242
tt0105103,5.7,1472
tt0105104,5.9,50908
tt0105107,7.3,6118
tt0105108,5.6,1569
tt0105112,6.8,121133
tt0105120,6.8,1393
tt0105121,6.4,39891
tt0105128,4.9,23635
tt0105130,7.0,12201
tt0105137,7.8,2034
tt0105150,6.2,1330
tt0105151,7.5,66164
tt0105156,5.4,20251
tt0105159,7.1,10742
tt0105162,4.5,1055
tt0105165,5.6,8551
tt0105179,4.1,2116
tt0105185,7.6,5536
tt0105187,6.5,4455
tt0105188,6.6,1808
tt0105191,7.1,5411
tt0105197,7.6,6702
tt0105211,6.9,14271
tt0105217,6.1,17536
tt0105219,6.3,10451
tt0105226,7.0,25427
tt0105236,8.3,1094024
tt0105242,6.2,4962
tt0105265,7.2,65875
tt0105267,6.3,1450
tt0105271,8.1,13776
tt0105275,6.8,41741
tt0105287,5.5,2801
tt0105289,4.2,1045
tt0105291,5.5,1689
tt0105306,6.1,1236
tt0105316,6.3,2295
tt0105322,4.4,2591
tt0105323,8.0,331550
tt0105327,6.9,27518
tt0105328,7.2,4047
tt0105347,4.3,1226
tt0105377,5.8,1065
tt0105378,6.7,18198
tt0105385,6.8,3137
tt0105388,7.2,1010
tt0105391,6.4,10824
tt0105394,6.5,1203
tt0105395,5.4,1486
tt0105399,6.4,12837
tt0105402,5.2,9849
tt0105411,7.1,4824
tt0105414,6.4,42202
tt0105415,6.7,32827
tt0105417,6.5,109179
tt0105428,5.3,24722
tt0105435,7.1,62769
tt0105438,7.7,2143
tt0105450,6.8,6769
tt0105459,6.0,16753
tt0105466,6.3,14311
tt0105477,4.4,44965
tt0105480,5.7,1434
tt0105481,5.7,4012
tt0105483,5.6,4249
tt0105488,7.2,29527
tt0105500,4.4,1240
tt0105508,6.6,1927
tt0105526,5.1,1383
tt0105534,6.6,3037
tt0105569,6.4,5137
tt0105572,6.6,3194
tt0105573,5.7,1259
tt0105575,8.7,8076
tt0105577,6.0,1402
tt0105585,6.8,17257
tt0105592,5.4,1289
tt0105597,5.4,2089
tt0105599,6.8,2195
tt0105602,7.9,6155
tt0105616,5.4,12157
tt0105619,6.6,4565
tt0105622,5.9,3613
tt0105629,5.1,33737
tt0105631,5.2,1912
tt0105636,6.3,14028
tt0105643,3.0,34794
tt0105645,5.5,1018
tt0105652,7.2,4862
tt0105654,6.9,1094
tt0105655,6.1,1698
tt0105665,7.3,105856
tt0105682,7.6,10694
tt0105690,6.5,96125
tt0105691,6.4,5125
tt0105695,8.2,438341
tt0105698,6.1,96683
tt0105699,6.4,19322
tt0105706,6.1,1729
tt0105719,5.8,2048
tt0105750,7.6,6491
tt0105764,7.7,3340
tt0105789,6.8,4199
tt0105790,6.5,2470
tt0105792,5.4,4975
tt0105793,7.0,171861
tt0105807,4.8,1165
tt0105809,4.5,1089
tt0105810,6.5,3939
tt0105811,5.6,2419
tt0105812,6.8,98844
tt0105813,6.0,8931
tt0105819,3.9,1882
tt0105824,6.4,3118
tt0105839,7.3,10680
tt0105851,7.1,4874
tt0105859,7.2,4863
tt0105869,5.7,1109
tt0105871,5.8,1787
tt0105884,6.8,1225
tt0105885,6.3,1475
tt0105888,7.9,7591
tt0105916,6.4,5297
tt0106185,5.6,1734
tt0106204,6.8,2308
tt0106215,6.4,5805
tt0106218,6.7,1435
tt0106220,6.8,110284
tt0106223,6.2,9286
tt0106226,7.2,68184
tt0106233,6.3,7695
tt0106246,7.1,64768
tt0106257,3.0,4414
tt0106258,4.9,2142
tt0106260,5.3,2308
tt0106266,5.7,9936
tt0106292,5.6,15466
tt0106301,6.9,1739
tt0106303,5.1,1137
tt0106305,7.1,4857
tt0106307,7.2,45806
tt0106308,7.4,195216
tt0106309,5.7,6278
tt0106315,6.0,3238
tt0106330,7.1,3050
tt0106332,8.1,33442
tt0106333,7.6,30125
tt0106335,6.9,5022
tt0106339,6.6,6613
tt0106341,7.3,15102
tt0106342,6.8,3862
tt0106343,5.8,1174
tt0106350,6.7,1787
tt0106364,7.8,57223
tt0106366,3.6,1230
tt0106375,5.0,29828
tt0106379,5.3,4274
tt0106384,7.3,1109
tt0106387,7.1,62296
tt0106389,5.5,1470
tt0106393,5.6,6429
tt0106400,5.0,19923
tt0106408,6.4,1244
tt0106417,7.7,2882
tt0106421,6.7,1108
tt0106438,7.3,2801
tt0106447,5.7,2502
tt0106450,5.3,3800
tt0106452,6.0,21388
tt0106453,4.6,16474
tt0106455,5.0,6608
tt0106464,6.5,1027
tt0106466,5.2,4189
tt0106469,7.9,34603
tt0106471,4.7,13175
tt0106476,5.9,1382
tt0106489,7.8,162962
tt0106500,6.2,10497
tt0106504,6.7,2381
tt0106505,5.1,2497
tt0106519,7.9,233528
tt0106521,3.6,4396
tt0106534,8.4,1865
tt0106535,7.0,5365
tt0106538,6.2,2190
tt0106539,3.5,1488
tt0106544,6.1,4400
tt0106545,5.9,1523
tt0106557,4.3,9596
tt0106559,7.2,3684
tt0106579,7.0,6057
tt0106582,6.5,140581
tt0106598,5.4,58226
tt0106611,7.0,114404
tt0106613,4.2,9240
tt0106620,2.9,1622
tt0106627,5.8,22482
tt0106632,7.1,2006
tt0106655,7.8,4037
tt0106660,5.6,4290
tt0106661,5.7,2059
tt0106664,6.0,19465
tt0106673,6.9,57109
tt0106677,7.6,201209
tt0106684,4.0,3830
tt0106693,7.6,2642
tt0106697,6.7,194758
tt0106701,5.7,65153
tt0106749,7.4,2290
tt0106753,4.4,4149
tt0106761,3.9,13893
tt0106770,7.0,33006
tt0106779,5.6,3598
tt0106792,6.0,2401
tt0106819,4.2,1079
tt0106827,4.8,2449
tt0106833,6.3,2290
tt0106834,4.3,7848
tt0106850,5.5,1402
tt0106856,7.6,208463
tt0106866,6.7,3083
tt0106867,5.6,1643
tt0106868,6.5,3830
tt0106873,5.7,8128
tt0106877,4.9,3452
tt0106880,7.2,4605
tt0106881,7.1,24676
tt0106911,6.8,1184
tt0106912,6.5,28735
tt0106913,3.5,2904
tt0106918,6.9,148543
tt0106922,4.2,1384
tt0106926,6.3,6376
tt0106936,7.1,8316
tt0106937,6.9,4682
tt0106941,6.2,15528
tt0106949,7.4,2318
tt0106950,5.9,30585
tt0106963,5.9,1156
tt0106965,6.0,83411
tt0106966,7.4,6034
tt0106977,7.8,320729
tt0107002,7.1,5772
tt0107004,6.5,13589
tt0107007,7.6,31464
tt0107009,4.6,4188
tt0107027,6.5,5932
tt0107034,6.4,45965
tt0107048,8.0,688712
tt0107050,7.0,54041
tt0107057,5.7,5888
tt0107076,6.2,56634
tt0107079,5.8,4898
tt0107086,7.2,3552
tt0107090,5.0,1370
tt0107091,7.0,19027
tt0107096,6.8,15172
tt0107101,4.7,3887
tt0107103,7.2,1623
tt0107107,5.5,1832
tt0107117,5.4,1062
tt0107120,6.9,156503
tt0107121,6.5,1248
tt0107130,7.1,3839
tt0107131,6.9,51498
tt0107144,6.6,97873
tt0107146,6.6,2206
tt0107147,5.5,1385
tt0107148,6.1,2963
tt0107151,6.9,25102
tt0107152,6.9,1003
tt0107156,7.6,17264
tt0107157,7.1,2084
tt0107162,5.9,1382
tt0107165,6.1,3904
tt0107166,7.3,6261
tt0107175,6.1,1536
tt0107206,7.2,114449
tt0107207,8.1,188058
tt0107209,7.2,9170
tt0107211,6.0,78639
tt0107212,6.5,6052
tt0107214,7.9,3099
tt0107225,6.9,2281
tt0107227,7.7,3341
tt0107247,6.5,4429
tt0107249,4.7,1181
tt0107254,4.1,37044
tt0107277,5.7,1648
tt0107282,7.7,18478
tt0107286,6.6,18938
tt0107289,6.2,1886
tt0107290,8.2,1074333
tt0107302,6.7,58578
tt0107311,7.1,3759
tt0107315,6.5,15121
tt0107321,5.2,3138
tt0107322,7.3,8852
tt0107330,7.5,1479
tt0107331,6.7,1114
tt0107333,4.6,2177
tt0107349,6.5,2214
tt0107358,7.5,3276
tt0107362,6.5,164690
tt0107376,8.1,2152
tt0107384,5.6,1754
tt0107387,4.8,30696
tt0107413,5.7,6596
tt0107426,6.1,18029
tt0107438,4.4,31063
tt0107443,6.8,3705
tt0107447,6.6,2848
tt0107468,6.7,11004
tt0107471,6.9,2244
tt0107472,8.0,3059
tt0107473,6.2,22812
tt0107474,7.3,6203
tt0107478,5.1,17887
tt0107479,6.9,1224
tt0107497,6.5,27713
tt0107501,6.7,31133
tt0107504,5.2,4927
tt0107507,7.3,47022
tt0107511,6.2,1352
tt0107523,5.9,1065
tt0107529,6.9,12508
tt0107554,7.5,64873
tt0107561,5.0,1131
tt0107563,5.2,8867
tt0107566,6.5,2437
tt0107594,5.7,4341
tt0107606,5.4,3629
tt0107611,5.8,7678
tt0107612,3.8,10245
tt0107613,5.9,3555
tt0107614,7.1,292909
tt0107616,7.3,52276
tt0107617,7.3,10128
tt0107623,7.0,2578
tt0107625,7.9,2222
tt0107626,5.4,5046
tt0107630,6.8,12243
tt0107642,6.1,1175
tt0107653,7.7,44262
tt0107659,6.2,51373
tt0107664,5.8,6994
tt0107665,6.3,27669
tt0107668,5.4,6830
tt0107683,2.3,1092
tt0107685,6.0,3032
tt0107688,7.9,376799
tt0107692,7.8,40996
tt0107711,5.7,26307
tt0107715,1.7,1459
tt0107719,5.8,2451
tt0107745,6.4,6077
tt0107750,6.5,6949
tt0107756,7.1,18858
tt0107767,8.2,1021
tt0107777,5.1,1207
tt0107798,6.6,96544
tt0107808,7.5,87412
tt0107818,7.7,259267
tt0107819,4.5,2238
tt0107822,7.5,95617
tt0107840,6.1,16735
tt0107843,6.1,30302
tt0107846,5.9,1264
tt0107863,5.5,4894
tt0107870,4.6,2189
tt0107875,6.7,3183
tt0107877,4.1,1010
tt0107889,6.5,11629
tt0107894,5.1,2826
tt0107920,7.3,4946
tt0107927,5.5,9678
tt0107930,5.1,1820
tt0107943,7.8,85038
tt0107953,5.9,16872
tt0107969,6.2,48405
tt0107977,6.7,137656
tt0107978,4.2,54648
tt0107979,3.9,1616
tt0107983,6.5,15257
tt0107985,6.1,31187
tt0107986,4.8,1032
tt0107989,6.2,1258
tt0107999,5.0,2599
tt0108000,6.9,3279
tt0108002,7.5,69392
tt0108026,7.0,2842
tt0108037,7.8,103294
tt0108045,4.1,1615
tt0108052,9.0,1460146
tt0108053,5.7,3488
tt0108065,7.4,42550
tt0108069,7.2,1624
tt0108071,7.3,44728
tt0108074,7.0,3269
tt0108101,7.3,20522
tt0108122,7.6,47543
tt0108135,5.2,1315
tt0108137,5.8,1271
tt0108147,5.7,59169
tt0108148,7.5,17282
tt0108149,6.8,22742
tt0108154,3.3,1066
tt0108160,6.8,191848
tt0108162,5.1,34234
tt0108167,7.4,1940
tt0108169,3.7,1889
tt0108171,6.1,25561
tt0108174,6.5,43059
tt0108176,7.6,1155
tt0108179,4.7,1089
tt0108185,6.3,23319
tt0108186,5.9,22572
tt0108187,3.9,5951
tt0108188,7.5,23431
tt0108192,7.6,1122
tt0108194,7.6,2005
tt0108207,5.5,4598
tt0108211,7.5,37893
tt0108238,5.8,45700
tt0108252,7.0,5094
tt0108255,4.2,63284
tt0108258,5.1,8796
tt0108260,6.5,2157
tt0108265,6.7,17422
tt0108275,4.7,2315
tt0108277,4.5,1577
tt0108281,7.2,10876
tt0108289,7.6,6257
tt0108290,6.2,1374
tt0108291,6.6,1766
tt0108293,6.2,2121
tt0108308,4.8,36617
tt0108311,5.3,3642
tt0108317,6.6,2559
tt0108320,6.3,1175
tt0108327,6.4,8809
tt0108328,7.3,3925
tt0108329,7.1,1431
tt0108330,7.3,58618
tt0108333,6.4,59736
tt0108334,5.5,2199
tt0108339,5.5,5837
tt0108342,4.1,1150
tt0108350,3.6,1566
tt0108355,6.0,1495
tt0108358,7.8,167904
tt0108366,6.4,3990
tt0108388,6.0,2543
tt0108394,7.8,111094
tt0108395,5.3,7340
tt0108399,7.9,243695
tt0108410,6.3,4191
tt0108425,7.0,1049
tt0108429,8.4,1651
tt0108442,6.0,10057
tt0108447,5.1,1173
tt0108451,6.8,15600
tt0108461,6.3,3694
tt0108471,7.3,1551
tt0108473,6.3,28202
tt0108490,8.2,1527
tt0108500,7.0,38180
tt0108504,7.5,4862
tt0108515,7.4,4454
tt0108517,5.4,6902
tt0108525,6.2,88441
tt0108526,6.0,16153
tt0108539,4.8,14548
tt0108550,7.7,255271
tt0108551,7.3,24806
tt0108555,5.9,2053
tt0108560,5.3,8815
tt0108565,5.6,2220
tt0108569,5.5,1825
tt0108574,7.3,1328
tt0108577,5.0,1949
tt0108583,6.9,2951
tt0108592,6.7,7708
tt0108593,6.6,3595
tt0108596,7.0,3349
tt0108606,5.8,1576
tt0108614,5.9,1286
tt0108624,6.4,4096
tt0108633,5.7,2782
tt0108650,6.4,1064
tt0108656,6.7,7506
tt0108670,6.0,1020
tt0108677,7.9,1129
tt0109000,6.9,2694
tt0109010,7.2,3693
